Position,P0_A,P0_C,P0_G,P0_T,P0_Coverage,P0_Entropy,P5_A,P5_C,P5_G,P5_T,P5_Coverage,P5_Entropy,P7_A,P7_C,P7_G,P7_T,P7_Coverage,P7_Entropy,P10_A,P10_C,P10_G,P10_T,P10_Coverage,P10_Entropy,P15_A,P15_C,P15_G,P15_T,P15_Coverage,P15_Entropy,P18_A,P18_C,P18_G,P18_T,P18_Coverage,P18_Entropy,P20_A,P20_C,P20_G,P20_T,P20_Coverage,P20_Entropy,R2_P20_A,R2_P20_C,R2_P20_G,R2_P20_T,R2_P20_Coverage,R2_P20_Entropy,R3_P20_A,R3_P20_C,R3_P20_G,R3_P20_T,R3_P20_Coverage,R3_P20_Entropy,R4_P20_A,R4_P20_C,R4_P20_G,R4_P20_T,R4_P20_Coverage,R4_P20_Entropy,Group
2743,0.07,0.3,0.16,99.47,396849,0.06,0.06,0.2,0.13,99.61,278010,0.04,0.02,0.08,0.01,99.89,169820,0.01,0.03,0.32,0.01,99.64,145669,0.04,0.04,0.9,0.01,99.05,186957,0.08,0.02,0.68,0.01,99.3,136392,0.06,0.07,0.88,0.14,98.91,210580,0.1,0.07,0.2,0.15,99.58,304214,0.05,0.02,0.08,0.02,99.88,178247,0.02,0.06,0.21,0.14,99.58,360761,0.05,R1_Ribp_UVm
2744,99.76,0.02,0.17,0.05,397028,0.03,99.82,0.03,0.11,0.04,278130,0.02,99.86,0.02,0.1,0.03,169862,0.02,99.82,0.02,0.12,0.04,145714,0.02,99.88,0.01,0.09,0.02,187032,0.02,99.85,0.02,0.1,0.03,136448,0.02,99.81,0.03,0.12,0.04,210667,0.02,99.83,0.02,0.11,0.04,304350,0.02,99.83,0.02,0.11,0.03,178319,0.02,99.83,0.02,0.1,0.04,360890,0.02,R1_Ribp_UVm
2745,0.12,0.02,99.79,0.08,397279,0.02,0.07,0.02,99.82,0.09,278235,0.02,0.05,0.01,99.9,0.03,169911,0.01,0.1,0.01,99.84,0.05,145777,0.02,0.08,0.01,99.86,0.05,187156,0.02,0.08,0.01,99.87,0.05,136532,0.02,0.08,0.02,99.81,0.09,210782,0.02,0.08,0.02,99.83,0.07,304579,0.02,0.06,0.02,99.88,0.04,178454,0.02,0.09,0.02,99.81,0.09,361134,0.02,R1_Ribp_UVm
2746,0.05,0.24,0.02,99.7,397544,0.03,0.03,0.22,0.02,99.74,278373,0.03,0.03,0.18,0.01,99.78,169992,0.02,0.03,0.25,0.02,99.71,145852,0.03,0.02,0.25,0.01,99.72,187308,0.03,0.04,0.39,0.01,99.55,136620,0.04,0.02,0.38,0.02,99.58,210874,0.04,0.03,0.13,0.02,99.82,304824,0.02,0.03,0.13,0.02,99.82,178600,0.02,0.03,0.35,0.01,99.6,361359,0.04,R1_Ribp_UVm
2747,2.91,0.03,96.98,0.07,397736,0.2,0.12,0.03,99.77,0.08,278496,0.03,0.08,0.02,99.86,0.04,170050,0.02,0.12,0.02,99.81,0.05,145901,0.02,0.09,0.03,99.84,0.04,187407,0.02,0.09,0.02,99.84,0.05,136694,0.02,0.1,0.04,99.79,0.08,210954,0.02,0.1,0.02,99.81,0.06,305053,0.02,0.08,0.02,99.85,0.05,178725,0.02,0.1,0.03,99.8,0.07,361576,0.02,R1_Ribp_UVm
2748,0.07,99.64,0.09,0.2,397996,0.04,0.07,99.71,0.08,0.14,278635,0.03,0.03,99.89,0.01,0.07,170110,0.01,0.03,99.87,0.02,0.08,145997,0.02,0.02,99.9,0.02,0.06,187550,0.01,0.02,99.89,0.02,0.07,136827,0.01,0.08,99.65,0.09,0.18,211079,0.04,0.08,99.7,0.07,0.15,305358,0.03,0.02,99.89,0.02,0.07,178884,0.01,0.08,99.69,0.09,0.14,361885,0.03,R1_Ribp_UVm
2749,99.65,0.02,0.28,0.05,398210,0.04,99.74,0.03,0.19,0.04,278735,0.03,99.8,0.02,0.16,0.02,170169,0.02,99.73,0.02,0.21,0.04,146038,0.03,99.8,0.02,0.17,0.02,187615,0.02,99.73,0.03,0.21,0.04,136894,0.03,99.69,0.02,0.24,0.04,211135,0.03,99.28,0.02,0.67,0.04,305511,0.07,99.77,0.02,0.18,0.02,178956,0.03,99.76,0.03,0.17,0.04,362037,0.03,R1_Ribp_UVm
2750,0.07,99.63,0.09,0.21,397109,0.04,0.08,99.69,0.08,0.15,278038,0.03,0.03,99.88,0.02,0.08,170209,0.02,0.02,99.82,0.01,0.14,146106,0.02,0.02,99.86,0.02,0.1,187710,0.02,0.02,99.84,0.02,0.11,136971,0.02,0.08,99.65,0.1,0.17,210540,0.04,0.07,99.69,0.08,0.16,304799,0.03,0.02,99.86,0.02,0.09,179054,0.02,0.1,99.65,0.09,0.16,361195,0.04,R1_Ribp_UVm
2751,0.14,0.02,99.77,0.07,397901,0.03,0.11,0.02,99.79,0.09,278501,0.02,0.07,0.02,99.88,0.03,170270,0.02,0.14,0.02,99.79,0.05,146137,0.02,0.11,0.01,99.83,0.05,187774,0.02,0.13,0.02,99.8,0.05,137031,0.02,0.13,0.02,99.77,0.08,210932,0.03,0.11,0.02,99.81,0.06,305388,0.02,0.1,0.02,99.84,0.04,179132,0.02,0.13,0.02,99.78,0.07,361881,0.03,R1_Ribp_UVm
2752,99.52,0.06,0.32,0.1,398139,0.05,99.64,0.07,0.22,0.08,278648,0.04,99.79,0.05,0.14,0.02,170376,0.02,99.74,0.04,0.19,0.03,146236,0.03,99.78,0.03,0.16,0.03,187917,0.03,99.75,0.04,0.17,0.04,137168,0.03,99.58,0.07,0.25,0.1,211022,0.04,99.6,0.06,0.24,0.1,305602,0.04,99.79,0.04,0.15,0.03,179285,0.02,99.65,0.07,0.19,0.08,362078,0.04,R1_Ribp_UVm
2753,0.02,99.81,0.02,0.15,399043,0.02,0.03,99.88,0.02,0.08,279205,0.02,0.02,99.9,0.01,0.07,170455,0.01,0.03,99.84,0.01,0.12,146320,0.02,0.02,99.8,0.02,0.16,188048,0.02,0.02,99.84,0.02,0.11,137271,0.02,0.02,99.86,0.02,0.11,211470,0.02,0.02,99.86,0.02,0.1,306214,0.02,0.02,99.88,0.01,0.09,179427,0.02,0.02,99.87,0.02,0.1,362770,0.02,R1_Ribp_UVm
2754,0.24,0.05,99.59,0.11,399160,0.04,0.19,0.04,99.66,0.11,279277,0.04,0.12,0.03,99.81,0.04,170495,0.02,0.19,0.04,99.73,0.04,146355,0.03,0.15,0.03,99.78,0.04,188106,0.02,0.14,0.03,99.78,0.05,137307,0.03,0.22,0.04,99.61,0.13,211531,0.04,0.22,0.04,99.64,0.1,306314,0.04,0.15,0.02,99.78,0.05,179475,0.03,0.2,0.04,99.65,0.11,362893,0.04,R1_Ribp_UVm
2755,0.08,99.57,0.07,0.28,399418,0.05,0.08,99.57,0.07,0.28,279409,0.05,0.03,99.84,0.01,0.12,170597,0.02,0.02,99.78,0.01,0.19,146417,0.02,0.03,99.86,0.01,0.1,188257,0.02,0.03,99.82,0.01,0.14,137409,0.02,0.08,99.63,0.09,0.2,211666,0.04,0.08,99.7,0.07,0.15,306565,0.03,0.02,99.82,0.01,0.15,179608,0.02,0.07,99.22,0.07,0.64,363135,0.07,R1_Ribp_UVm
2756,99.57,0.06,0.29,0.09,399743,0.05,99.66,0.06,0.22,0.07,279568,0.04,99.83,0.03,0.12,0.03,170712,0.02,99.81,0.03,0.14,0.03,146517,0.02,99.81,0.04,0.13,0.03,188400,0.02,99.8,0.03,0.13,0.04,137527,0.02,99.58,0.08,0.26,0.08,211775,0.04,99.62,0.07,0.24,0.07,306836,0.04,99.83,0.03,0.12,0.02,179719,0.02,99.65,0.06,0.21,0.08,363370,0.04,R1_Ribp_UVm
2757,0.04,0.13,0.03,99.8,399378,0.02,0.03,0.16,0.04,99.78,279310,0.03,0.02,0.12,0.03,99.83,170775,0.02,0.02,0.11,0.02,99.84,146598,0.02,0.02,0.1,0.03,99.85,188503,0.02,0.02,0.08,0.03,99.87,137616,0.02,0.02,0.12,0.04,99.82,211539,0.02,0.03,0.11,0.03,99.83,306616,0.02,0.03,0.09,0.02,99.86,179819,0.02,0.02,0.09,0.03,99.85,363114,0.02,R1_Ribp_UVm
2758,0.1,0.03,99.81,0.06,398982,0.02,0.07,0.03,99.83,0.07,279038,0.02,0.04,0.02,99.9,0.04,170839,0.01,0.07,0.02,99.87,0.04,146668,0.02,0.07,0.03,99.84,0.06,188595,0.02,0.08,0.02,99.84,0.06,137692,0.02,0.08,0.02,99.82,0.08,211303,0.02,0.08,0.03,99.83,0.06,306355,0.02,0.08,0.02,99.86,0.04,179936,0.02,0.08,0.03,99.83,0.07,362693,0.02,R1_Ribp_UVm
2759,0.16,0.02,99.77,0.05,400422,0.03,0.09,0.02,99.81,0.08,279914,0.02,0.08,0.02,99.86,0.04,170894,0.02,0.09,0.01,99.85,0.05,146752,0.02,0.08,0.01,99.86,0.04,188714,0.02,0.08,0.02,99.85,0.05,137802,0.02,0.08,0.02,99.83,0.07,212054,0.02,0.08,0.03,99.84,0.06,307464,0.02,0.07,0.01,99.87,0.05,180064,0.02,0.08,0.02,99.83,0.07,363952,0.02,R1_Ribp_UVm
2760,0.11,0.3,0.07,99.51,400671,0.05,0.11,0.21,0.07,99.62,280048,0.04,0.02,0.12,0.02,99.84,170961,0.02,0.03,0.22,0.03,99.73,146811,0.03,0.03,0.11,0.02,99.85,188812,0.02,0.03,0.17,0.03,99.77,137878,0.03,0.12,0.25,0.07,99.56,212154,0.05,0.11,0.22,0.08,99.59,307651,0.04,0.03,0.15,0.03,99.8,180191,0.02,0.12,0.18,0.07,99.62,364122,0.04,R1_Ribp_UVm
2761,0.06,0.25,0.02,99.67,400871,0.04,0.03,0.15,0.02,99.8,280146,0.02,0.02,0.13,0.01,99.83,171034,0.02,0.06,0.21,0.02,99.71,146860,0.03,0.02,0.25,0.02,99.71,188896,0.03,0.03,0.27,0.02,99.67,137918,0.03,0.03,0.3,0.02,99.65,212225,0.04,0.03,0.2,0.02,99.75,307807,0.03,0.03,0.31,0.03,99.63,180271,0.04,0.04,0.12,0.02,99.82,364236,0.02,R1_Ribp_UVm
2762,0.08,99.7,0.1,0.11,401074,0.03,0.09,99.74,0.11,0.06,280255,0.03,0.04,99.91,0.01,0.04,171098,0.01,0.04,99.88,0.01,0.08,146916,0.02,0.04,99.9,0.01,0.05,188957,0.01,0.04,99.88,0.01,0.07,137999,0.01,0.09,99.71,0.11,0.09,212302,0.03,0.08,99.74,0.1,0.08,307953,0.03,0.04,99.89,0.01,0.06,180335,0.01,0.08,99.75,0.1,0.07,364407,0.03,R1_Ribp_UVm
2763,99.73,0.03,0.2,0.04,401248,0.03,99.86,0.02,0.08,0.03,280342,0.02,99.89,0.03,0.07,0.01,171168,0.01,99.82,0.02,0.14,0.01,146963,0.02,99.89,0.01,0.08,0.02,189043,0.01,99.83,0.02,0.13,0.02,138035,0.02,99.8,0.03,0.14,0.03,212368,0.02,99.81,0.03,0.12,0.04,308071,0.02,99.86,0.02,0.1,0.01,180387,0.02,99.83,0.03,0.11,0.03,364550,0.02,R1_Ribp_UVm
2764,99.7,0.04,0.2,0.06,401505,0.03,99.79,0.05,0.11,0.05,280493,0.02,99.86,0.04,0.07,0.03,171273,0.02,99.78,0.04,0.15,0.03,147046,0.03,99.84,0.04,0.1,0.03,189181,0.02,99.76,0.04,0.17,0.04,138138,0.03,99.75,0.05,0.15,0.06,212462,0.03,99.77,0.05,0.13,0.05,308293,0.03,99.82,0.03,0.12,0.03,180484,0.02,99.79,0.05,0.11,0.05,364760,0.02,R1_Ribp_UVm
2765,99.52,0.09,0.32,0.07,401758,0.05,99.67,0.09,0.19,0.06,280638,0.04,99.88,0.02,0.07,0.03,171360,0.02,99.79,0.03,0.15,0.03,147097,0.02,99.85,0.02,0.1,0.03,189294,0.02,99.8,0.03,0.15,0.03,138225,0.02,99.6,0.09,0.24,0.07,212581,0.04,99.63,0.08,0.23,0.06,308487,0.04,99.82,0.03,0.12,0.03,180597,0.02,99.64,0.08,0.21,0.07,364953,0.04,R1_Ribp_UVm
2766,0.03,0.13,0.02,99.82,402030,0.02,0.02,0.06,0.02,99.9,280760,0.01,0.01,0.06,0.02,99.91,171421,0.01,0.01,0.11,0.02,99.86,147176,0.02,0.02,0.06,0.01,99.91,189432,0.01,0.01,0.09,0.02,99.88,138326,0.01,0.02,0.1,0.02,99.86,212682,0.02,0.02,0.09,0.02,99.87,308697,0.02,0.02,0.07,0.02,99.89,180738,0.01,0.02,0.07,0.02,99.89,365152,0.01,R1_Ribp_UVm
2767,0.27,0.16,99.28,0.28,402270,0.07,0.21,0.16,99.35,0.29,280887,0.07,0.07,0.02,99.86,0.06,171486,0.02,0.09,0.01,99.85,0.05,147230,0.02,0.06,0.01,99.86,0.06,189564,0.02,0.1,0.02,99.83,0.05,138387,0.02,0.26,0.16,99.3,0.28,212750,0.07,0.23,0.16,99.35,0.27,308847,0.07,0.09,0.02,99.83,0.06,180815,0.02,0.23,0.16,99.35,0.27,365307,0.07,R1_Ribp_UVm
2768,99.65,0.05,0.24,0.06,402660,0.04,99.74,0.06,0.17,0.03,281075,0.03,99.8,0.04,0.13,0.03,171609,0.02,99.73,0.03,0.22,0.03,147326,0.03,99.77,0.04,0.15,0.04,189730,0.03,99.75,0.04,0.17,0.04,138499,0.03,99.7,0.04,0.21,0.04,212877,0.03,99.75,0.05,0.17,0.04,309155,0.03,99.76,0.05,0.16,0.03,180986,0.03,99.74,0.06,0.15,0.05,365575,0.03,R1_Ribp_UVm
2769,0.1,0.02,99.82,0.06,402920,0.02,0.06,0.03,99.85,0.06,281229,0.02,0.06,0.02,99.86,0.05,171706,0.02,0.08,0.02,99.85,0.04,147402,0.02,0.07,0.01,99.88,0.04,189838,0.01,0.06,0.01,99.89,0.04,138600,0.01,0.08,0.02,99.83,0.06,212967,0.02,0.07,0.02,99.85,0.06,309394,0.02,0.07,0.02,99.87,0.03,181109,0.02,0.08,0.03,99.84,0.06,365807,0.02,R1_Ribp_UVm
2770,99.46,0.08,0.34,0.12,403167,0.06,99.55,0.08,0.28,0.09,281336,0.05,99.71,0.03,0.23,0.02,171812,0.03,99.68,0.04,0.25,0.04,147455,0.03,99.72,0.04,0.21,0.03,189975,0.03,99.69,0.04,0.23,0.04,138668,0.03,99.53,0.08,0.29,0.1,213050,0.05,99.58,0.08,0.23,0.11,309588,0.05,99.72,0.04,0.2,0.03,181253,0.03,99.6,0.07,0.22,0.1,365983,0.04,R1_Ribp_UVm
2771,0.03,99.8,0.03,0.14,403401,0.02,0.04,99.85,0.03,0.08,281455,0.02,0.02,99.89,0.02,0.07,171883,0.01,0.03,99.88,0.02,0.07,147531,0.01,0.03,99.87,0.02,0.07,190081,0.02,0.03,99.87,0.02,0.07,138755,0.02,0.03,99.85,0.03,0.09,213147,0.02,0.03,99.87,0.03,0.07,309801,0.02,0.03,99.89,0.02,0.06,181334,0.01,0.03,99.86,0.03,0.09,366183,0.02,R1_Ribp_UVm
2772,0.21,0.03,99.64,0.12,403706,0.04,0.15,0.03,99.7,0.12,281614,0.03,0.1,0.02,99.85,0.03,171999,0.02,0.14,0.02,99.8,0.04,147625,0.02,0.11,0.02,99.84,0.03,190247,0.02,0.13,0.02,99.81,0.04,138853,0.02,0.19,0.03,99.66,0.12,213279,0.04,0.16,0.03,99.7,0.12,310015,0.03,0.12,0.02,99.83,0.03,181481,0.02,0.18,0.03,99.68,0.11,366384,0.04,R1_Ribp_UVm
2773,0.04,99.73,0.02,0.21,403965,0.03,0.04,99.85,0.02,0.09,281768,0.02,0.03,99.9,0.01,0.06,172092,0.01,0.04,99.86,0.02,0.08,147711,0.02,0.04,99.87,0.02,0.08,190400,0.02,0.02,99.86,0.01,0.1,138959,0.02,0.04,99.85,0.02,0.09,213402,0.02,0.03,99.85,0.02,0.1,310256,0.02,0.02,99.87,0.02,0.09,181593,0.02,0.03,99.8,0.02,0.15,366642,0.02,R1_Ribp_UVm
2774,99.51,0.06,0.32,0.12,404281,0.05,99.6,0.06,0.24,0.1,281941,0.04,99.82,0.03,0.14,0.01,172205,0.02,99.73,0.04,0.2,0.02,147797,0.03,99.82,0.04,0.12,0.02,190556,0.02,99.78,0.04,0.16,0.02,139088,0.02,99.54,0.06,0.28,0.12,213554,0.05,99.59,0.05,0.25,0.11,310521,0.04,99.79,0.04,0.15,0.02,181730,0.02,99.6,0.06,0.24,0.11,366873,0.04,R1_Ribp_UVm
2775,99.66,0.05,0.23,0.06,404542,0.04,99.75,0.06,0.16,0.03,282087,0.03,99.8,0.04,0.13,0.02,172295,0.02,99.71,0.05,0.21,0.03,147874,0.03,99.78,0.06,0.14,0.02,190693,0.02,99.77,0.05,0.15,0.03,139167,0.03,99.73,0.05,0.18,0.04,213678,0.03,99.76,0.05,0.14,0.04,310724,0.03,99.78,0.04,0.14,0.03,181843,0.02,99.75,0.06,0.15,0.04,367120,0.03,R1_Ribp_UVm
2776,0.29,0.05,99.56,0.1,404850,0.05,0.13,0.05,99.71,0.11,282246,0.03,0.09,0.02,99.84,0.05,172424,0.02,0.11,0.02,99.82,0.06,147985,0.02,0.09,0.02,99.84,0.05,190846,0.02,0.1,0.02,99.83,0.06,139289,0.02,0.13,0.05,99.7,0.12,213795,0.03,0.13,0.04,99.73,0.1,310981,0.03,0.1,0.02,99.84,0.04,182023,0.02,0.21,0.04,99.64,0.1,367358,0.04,R1_Ribp_UVm
2777,0.03,97.35,0.02,2.6,405488,0.18,0.04,99.59,0.02,0.35,282618,0.04,0.02,99.65,0.01,0.32,172620,0.04,0.03,99.65,0.02,0.31,148137,0.04,0.03,99.71,0.02,0.25,191152,0.03,0.02,99.77,0.02,0.19,139461,0.03,0.04,99.69,0.02,0.25,214051,0.03,0.04,99.71,0.02,0.24,311476,0.03,0.02,99.81,0.02,0.15,182316,0.02,0.03,99.74,0.03,0.2,367803,0.03,R1_Ribp_UVm
2778,0.02,0.13,0.02,99.83,405939,0.02,0.02,0.09,0.03,99.86,282855,0.02,0.02,0.09,0.01,99.88,172799,0.02,0.02,0.11,0.02,99.85,148260,0.02,0.02,0.08,0.02,99.87,191353,0.02,0.02,0.1,0.02,99.86,139572,0.02,0.02,0.1,0.02,99.86,214212,0.02,0.02,0.1,0.02,99.86,311794,0.02,0.03,0.09,0.02,99.87,182510,0.02,0.02,0.09,0.02,99.87,368107,0.02,R1_Ribp_UVm
2779,99.6,0.13,0.22,0.05,406179,0.04,99.66,0.12,0.18,0.04,283040,0.04,99.82,0.02,0.14,0.02,172892,0.02,99.8,0.03,0.14,0.03,148339,0.02,99.82,0.03,0.12,0.03,191478,0.02,99.82,0.03,0.12,0.03,139654,0.02,99.61,0.15,0.2,0.04,214296,0.04,99.67,0.12,0.17,0.04,312005,0.04,99.85,0.02,0.1,0.03,182615,0.02,99.67,0.14,0.15,0.04,368331,0.04,R1_Ribp_UVm
2780,0.16,0.03,99.75,0.05,406520,0.03,0.07,0.03,99.83,0.07,283214,0.02,0.07,0.02,99.86,0.04,172997,0.02,0.1,0.03,99.81,0.06,148458,0.02,0.09,0.03,99.83,0.05,191618,0.02,0.08,0.02,99.84,0.05,139792,0.02,0.1,0.04,99.8,0.07,214414,0.02,0.08,0.03,99.83,0.06,312228,0.02,0.08,0.02,99.86,0.04,182765,0.02,0.09,0.03,99.82,0.07,368584,0.02,R1_Ribp_UVm
2781,99.5,0.1,0.29,0.11,406921,0.05,99.61,0.1,0.22,0.07,283402,0.04,99.77,0.04,0.16,0.03,173149,0.03,99.71,0.03,0.22,0.05,148599,0.03,99.77,0.03,0.16,0.03,191789,0.03,99.74,0.04,0.18,0.04,139964,0.03,99.57,0.11,0.24,0.08,214599,0.05,99.61,0.1,0.21,0.09,312534,0.04,99.76,0.04,0.17,0.03,182959,0.03,99.65,0.09,0.19,0.08,368945,0.04,R1_Ribp_UVm
2782,0.41,0.02,99.51,0.05,407180,0.05,0.1,0.02,99.83,0.05,283549,0.02,0.09,0.01,99.86,0.04,173259,0.02,0.11,0.01,99.83,0.05,148711,0.02,0.09,0.01,99.86,0.03,191910,0.02,0.13,0.02,99.81,0.05,140060,0.02,0.09,0.02,99.84,0.05,214719,0.02,0.11,0.02,99.83,0.05,312763,0.02,0.11,0.02,99.85,0.03,183104,0.02,0.12,0.02,99.81,0.05,369205,0.02,R1_Ribp_UVm
2783,99.55,0.04,0.25,0.15,407594,0.05,99.73,0.06,0.18,0.03,283771,0.03,99.79,0.04,0.14,0.03,173387,0.02,99.67,0.05,0.24,0.04,148852,0.04,99.77,0.04,0.16,0.02,192162,0.03,99.75,0.04,0.19,0.03,140202,0.03,99.67,0.05,0.24,0.04,214901,0.04,99.73,0.05,0.19,0.03,313129,0.03,99.75,0.04,0.18,0.03,183309,0.03,99.75,0.04,0.17,0.04,369602,0.03,R1_Ribp_UVm
2784,0.07,0.31,0.15,99.48,407905,0.05,0.06,0.2,0.14,99.6,283895,0.04,0.03,0.09,0.03,99.85,173520,0.02,0.04,0.18,0.03,99.75,148947,0.03,0.03,0.11,0.02,99.83,192310,0.02,0.05,0.14,0.04,99.77,140309,0.03,0.06,0.27,0.14,99.52,215020,0.05,0.06,0.22,0.14,99.59,313407,0.04,0.03,0.15,0.03,99.79,183471,0.02,0.07,0.2,0.14,99.59,369880,0.04,R1_Ribp_UVm
2785,0.05,99.53,0.03,0.39,407617,0.05,0.05,99.72,0.03,0.2,283630,0.03,0.04,99.75,0.02,0.2,173368,0.03,0.06,99.71,0.02,0.21,148765,0.03,0.04,99.74,0.02,0.2,192104,0.03,0.03,99.76,0.02,0.19,140180,0.03,0.04,99.72,0.03,0.21,214800,0.03,0.04,99.75,0.04,0.17,313124,0.03,0.03,99.81,0.02,0.15,183311,0.02,0.03,99.79,0.03,0.15,369504,0.02,R1_Ribp_UVm
2786,0.06,0.35,0.07,99.52,57189,0.05,0.05,0.27,0.07,99.61,49343,0.04,0.02,0.23,0.03,99.71,20671,0.03,0.01,0.24,0.04,99.71,15817,0.03,0.04,0.19,0.04,99.74,25138,0.03,0.05,0.2,0.05,99.7,24383,0.03,0.05,0.25,0.09,99.6,20407,0.04,0.07,0.22,0.07,99.64,52700,0.04,0.05,0.22,0.02,99.71,30685,0.03,0.07,0.19,0.05,99.69,56189,0.03,R1_Ribp_UVm
2787,0.07,0.32,0.06,99.55,48782,0.05,0.05,0.21,0.07,99.67,43769,0.04,0.05,0.12,0.04,99.8,17277,0.02,0.05,0.25,0.05,99.64,12991,0.04,0.04,0.18,0.02,99.76,21195,0.03,0.05,0.19,0.02,99.74,21291,0.03,0.12,0.28,0.07,99.52,16607,0.05,0.08,0.18,0.04,99.7,46259,0.03,0.04,0.19,0.01,99.75,27081,0.03,0.07,0.18,0.05,99.7,48979,0.03,R1_Ribp_UVm
2788,0.08,99.52,0.08,0.32,41311,0.05,0.07,99.79,0.05,0.09,38892,0.03,0.01,99.9,0,0.09,14710,0.01,0.01,99.65,0.01,0.34,10735,0.04,0.03,99.85,0,0.12,18115,0.02,0.05,99.78,0.01,0.15,18775,0.02,0.07,99.76,0.03,0.14,13424,0.03,0.06,99.75,0.06,0.13,40590,0.03,0.03,99.86,0.02,0.09,23829,0.02,0.08,99.6,0.06,0.27,42478,0.04,R1_Ribp_UVm
2789,99.59,0.11,0.2,0.09,38546,0.04,99.63,0.14,0.16,0.07,36274,0.04,99.75,0.07,0.13,0.04,13360,0.03,99.61,0.09,0.23,0.07,9729,0.04,99.82,0.08,0.08,0.01,16597,0.02,99.67,0.1,0.2,0.03,17502,0.04,99.62,0.1,0.21,0.07,12258,0.04,99.67,0.11,0.17,0.05,37884,0.04,99.7,0.09,0.19,0.01,22267,0.03,99.67,0.08,0.19,0.06,38834,0.04,R1_Ribp_UVm
2790,0.04,99.77,0.05,0.14,36660,0.03,0.05,99.83,0.06,0.06,33352,0.02,0,99.97,0,0.03,11952,0,0.03,99.93,0.01,0.02,9185,0.01,0.03,99.92,0,0.05,15455,0.01,0.03,99.93,0.01,0.04,16129,0.01,0.03,99.78,0.11,0.08,11666,0.03,0.07,99.82,0.07,0.05,35369,0.02,0.03,99.94,0,0.03,20704,0.01,0.04,99.84,0.05,0.06,35781,0.02,R1_Ribp_UVm
2791,0.07,0.25,0.1,99.57,35209,0.05,0.08,0.27,0.08,99.57,30546,0.05,0.05,0.17,0.03,99.76,10852,0.03,0.05,0.17,0.02,99.76,8856,0.03,0.03,0.11,0.03,99.84,14731,0.02,0.03,0.15,0.03,99.79,14845,0.02,0.04,0.31,0.07,99.58,11406,0.04,0.04,0.18,0.05,99.72,33357,0.03,0.04,0.09,0.08,99.79,19495,0.02,0.07,0.26,0.07,99.61,33185,0.04,R1_Ribp_UVm
2792,0.06,0.16,0.08,99.71,34530,0.03,0.05,0.09,0.09,99.76,28927,0.03,0.01,0.1,0.05,99.84,10629,0.02,0.03,0.11,0.05,99.81,8833,0.02,0.02,0.07,0.03,99.88,14517,0.01,0.02,0.15,0.05,99.78,14274,0.03,0.02,0.12,0.09,99.77,11366,0.03,0.06,0.14,0.06,99.75,32429,0.03,0.01,0.11,0.02,99.87,19130,0.02,0.06,0.1,0.08,99.76,32341,0.03,R1_Ribp_UVm
2793,99.72,0.07,0.14,0.06,34373,0.03,99.74,0.08,0.11,0.06,27628,0.03,99.9,0.06,0.05,0,10729,0.01,99.76,0.06,0.11,0.07,8836,0.03,99.82,0.04,0.12,0.01,14492,0.02,99.83,0.04,0.07,0.05,13932,0.02,99.79,0.08,0.08,0.05,11443,0.02,99.75,0.07,0.14,0.05,32193,0.03,99.9,0.03,0.05,0.03,19076,0.01,99.8,0.05,0.12,0.02,32244,0.02,R1_Ribp_UVm
2794,0.05,99.54,0.05,0.36,34650,0.05,0.05,99.68,0.06,0.22,26842,0.04,0,99.94,0,0.06,10864,0.01,0.06,99.77,0,0.18,8954,0.03,0.01,99.7,0,0.29,14597,0.03,0.04,99.7,0.01,0.25,13859,0.03,0.02,99.66,0.03,0.29,11609,0.03,0.04,99.73,0.05,0.18,32331,0.03,0.03,99.85,0.01,0.11,19175,0.02,0.04,99.66,0.06,0.23,32425,0.04,R1_Ribp_UVm
2795,0.25,0.07,99.59,0.09,34305,0.04,0.22,0.03,99.68,0.07,25454,0.04,0.29,0.01,99.6,0.1,10741,0.04,0.37,0.06,99.45,0.12,8973,0.06,0.17,0.02,99.75,0.05,14628,0.03,0.16,0.04,99.75,0.04,13450,0.03,0.17,0.07,99.67,0.09,11664,0.04,0.18,0.05,99.67,0.1,31762,0.04,0.13,0.03,99.77,0.07,18903,0.03,0.13,0.05,99.71,0.11,31901,0.03,R1_Ribp_UVm
2796,0.15,0.28,0.07,99.5,33765,0.05,0.08,0.32,0.05,99.55,23841,0.05,0.02,0.27,0.04,99.68,10819,0.03,0.02,0.21,0.07,99.7,8982,0.03,0.04,0.25,0.08,99.63,14587,0.04,0.1,0.17,0.02,99.71,13177,0.03,0.04,0.28,0.05,99.63,11783,0.04,0.09,0.17,0.04,99.7,31677,0.03,0.03,0.26,0.06,99.66,18882,0.04,0.06,0.17,0.05,99.72,31952,0.03,R1_Ribp_UVm
2797,0.09,99.54,0.05,0.32,33953,0.05,0.11,99.75,0.04,0.09,23548,0.03,0.01,99.92,0,0.07,10964,0.01,0.03,99.79,0,0.18,9047,0.02,0.05,99.82,0.01,0.12,14691,0.02,0.04,99.83,0.02,0.12,13221,0.02,0.08,99.74,0.03,0.15,11967,0.03,0.06,99.79,0.04,0.1,31933,0.02,0.04,99.86,0.01,0.1,19049,0.02,0.08,99.76,0.07,0.09,32282,0.03,R1_Ribp_UVm
