Position,P0_A,P0_C,P0_G,P0_T,P0_Coverage,P0_Entropy,P5_A,P5_C,P5_G,P5_T,P5_Coverage,P5_Entropy,P7_A,P7_C,P7_G,P7_T,P7_Coverage,P7_Entropy,P10_A,P10_C,P10_G,P10_T,P10_Coverage,P10_Entropy,P15_A,P15_C,P15_G,P15_T,P15_Coverage,P15_Entropy,P18_A,P18_C,P18_G,P18_T,P18_Coverage,P18_Entropy,P20_A,P20_C,P20_G,P20_T,P20_Coverage,P20_Entropy,R2_P20_A,R2_P20_C,R2_P20_G,R2_P20_T,R2_P20_Coverage,R2_P20_Entropy,R3_P20_A,R3_P20_C,R3_P20_G,R3_P20_T,R3_P20_Coverage,R3_P20_Entropy,R4_P20_A,R4_P20_C,R4_P20_G,R4_P20_T,R4_P20_Coverage,R4_P20_Entropy,Group
3193,0.07,0.17,0.02,99.74,388932,0.03,0.07,0.06,0.02,99.85,318308,0.02,0.06,0.09,0.03,99.82,308168,0.02,0.04,0.11,0.01,99.83,143816,0.02,0.06,0.09,0.02,99.83,257559,0.02,0.07,0.08,0.03,99.82,191214,0.02,0.05,0.11,0.02,99.81,218495,0.02,0.04,0.12,0.01,99.84,79803,0.02,0.06,0.08,0.02,99.84,257341,0.02,0.04,0.07,0.02,99.87,140862,0.02,R1_Ribp_UVp
3194,99.81,0.03,0.14,0.03,388825,0.02,99.9,0.02,0.06,0.02,318221,0.01,99.88,0.02,0.09,0.01,308050,0.01,99.87,0.02,0.09,0.02,143783,0.02,99.89,0.02,0.07,0.01,257515,0.01,99.87,0.02,0.09,0.02,191154,0.02,99.88,0.02,0.09,0.01,218460,0.02,99.87,0.01,0.09,0.03,79772,0.02,99.87,0.02,0.09,0.02,257277,0.02,99.92,0.01,0.06,0.01,140809,0.01,R1_Ribp_UVp
3195,99.76,0.03,0.19,0.03,388693,0.03,99.9,0.02,0.06,0.01,318113,0.01,99.84,0.02,0.13,0.02,307927,0.02,99.81,0.01,0.17,0.01,143743,0.02,99.85,0.02,0.11,0.02,257464,0.02,99.85,0.02,0.11,0.02,191094,0.02,99.82,0.02,0.14,0.02,218409,0.02,99.85,0.02,0.1,0.03,79749,0.02,99.83,0.02,0.13,0.02,257230,0.02,99.87,0.02,0.1,0.02,140789,0.02,R1_Ribp_UVp
3196,99.4,0.15,0.37,0.08,388542,0.06,99.46,0.16,0.3,0.07,317969,0.06,99.47,0.15,0.3,0.08,307833,0.06,99.76,0.03,0.2,0.01,143699,0.03,99.49,0.16,0.28,0.07,257376,0.05,99.5,0.16,0.27,0.06,191021,0.05,99.42,0.16,0.32,0.1,218366,0.06,99.78,0.02,0.18,0.03,79725,0.02,99.51,0.15,0.26,0.08,257143,0.05,99.8,0.03,0.16,0.02,140740,0.02,R1_Ribp_UVp
3197,0.19,0.01,99.77,0.02,388361,0.03,0.08,0.01,99.89,0.02,317786,0.01,0.08,0.01,99.89,0.02,307665,0.01,0.08,0.01,99.9,0.01,143657,0.01,0.08,0.01,99.89,0.02,257268,0.01,0.08,0.02,99.88,0.02,190917,0.01,0.1,0.01,99.87,0.02,218247,0.02,0.07,0,99.92,0.01,79702,0.01,0.09,0.01,99.88,0.02,257024,0.02,0.08,0.01,99.9,0.01,140714,0.01,R1_Ribp_UVp
3198,0.11,99.64,0.06,0.19,387127,0.04,0.13,99.69,0.06,0.12,316777,0.03,0.09,99.74,0.05,0.12,306698,0.03,0.06,99.87,0.01,0.07,143612,0.02,0.1,99.72,0.06,0.13,256452,0.03,0.09,99.73,0.06,0.12,190344,0.03,0.11,99.69,0.05,0.14,217587,0.03,0.04,99.88,0.02,0.06,79658,0.01,0.09,99.72,0.06,0.13,256291,0.03,0.04,99.89,0.01,0.06,140658,0.01,R1_Ribp_UVp
3199,99.75,0.02,0.2,0.02,388230,0.03,99.87,0.02,0.09,0.02,317700,0.02,99.86,0.01,0.11,0.01,307521,0.02,99.83,0.02,0.14,0.02,143572,0.02,99.84,0.02,0.12,0.02,257214,0.02,99.84,0.02,0.12,0.02,190833,0.02,99.83,0.02,0.14,0.02,218205,0.02,99.83,0.01,0.15,0.02,79618,0.02,99.85,0.02,0.12,0.02,256940,0.02,99.87,0.01,0.11,0.01,140606,0.02,R1_Ribp_UVp
3200,0.06,0.15,0.06,99.73,388109,0.03,0.03,0.09,0.07,99.81,317606,0.02,0.04,0.12,0.04,99.8,307393,0.02,0.02,0.13,0.04,99.81,143536,0.02,0.03,0.1,0.04,99.82,257113,0.02,0.03,0.1,0.06,99.8,190743,0.02,0.04,0.12,0.04,99.8,218112,0.02,0.02,0.09,0.03,99.86,79594,0.02,0.03,0.11,0.05,99.8,256864,0.02,0.02,0.08,0.03,99.87,140553,0.02,R1_Ribp_UVp
3201,0.12,0.03,99.83,0.03,387961,0.02,0.08,0.02,99.86,0.03,317510,0.02,0.11,0.02,99.85,0.02,307302,0.02,0.1,0.01,99.86,0.03,143493,0.02,0.09,0.02,99.86,0.03,257059,0.02,0.11,0.02,99.84,0.03,190688,0.02,0.11,0.02,99.84,0.03,218063,0.02,0.06,0.01,99.91,0.02,79563,0.01,0.09,0.03,99.84,0.04,256807,0.02,0.1,0.01,99.87,0.02,140514,0.02,R1_Ribp_UVp
3202,0.22,0.12,99.57,0.1,387837,0.05,0.17,0.12,99.62,0.09,317400,0.04,0.17,0.11,99.63,0.09,307193,0.04,0.09,0.01,99.87,0.02,143454,0.02,0.19,0.11,99.61,0.09,257016,0.04,0.19,0.1,99.6,0.1,190625,0.04,0.19,0.1,99.62,0.09,218018,0.04,0.11,0.02,99.82,0.05,79545,0.02,0.17,0.11,99.64,0.09,256750,0.04,0.09,0.01,99.86,0.04,140467,0.02,R1_Ribp_UVp
3203,0.37,0.02,99.59,0.03,387726,0.04,0.08,0.03,99.86,0.04,317306,0.02,0.09,0.02,99.87,0.02,307103,0.02,0.09,0.01,99.88,0.02,143424,0.02,0.09,0.02,99.87,0.03,256973,0.02,0.09,0.02,99.86,0.03,190571,0.02,0.1,0.02,99.86,0.03,217962,0.02,0.08,0.01,99.87,0.03,79524,0.02,0.09,0.02,99.86,0.03,256690,0.02,0.07,0.01,99.9,0.02,140434,0.01,R1_Ribp_UVp
3204,0.12,0.32,0.08,99.47,387627,0.05,0.12,0.25,0.09,99.55,317209,0.05,0.1,0.25,0.09,99.56,306986,0.05,0.03,0.21,0.03,99.72,143389,0.03,0.1,0.24,0.09,99.57,256901,0.05,0.11,0.24,0.11,99.55,190495,0.05,0.11,0.29,0.09,99.5,217905,0.05,0.04,0.16,0.02,99.77,79500,0.03,0.12,0.22,0.09,99.57,256625,0.05,0.03,0.17,0.02,99.78,140384,0.03,R1_Ribp_UVp
3205,0.08,99.07,0.02,0.83,387527,0.08,0.07,99.86,0.02,0.05,317122,0.02,0.05,99.88,0.01,0.06,306876,0.02,0.04,99.89,0.01,0.06,143346,0.01,0.06,99.85,0.01,0.07,256825,0.02,0.05,99.86,0.03,0.06,190417,0.02,0.06,99.86,0.01,0.06,217842,0.02,0.04,99.92,0.01,0.04,79466,0.01,0.06,99.85,0.02,0.07,256546,0.02,0.04,99.9,0.01,0.05,140350,0.01,R1_Ribp_UVp
3206,0.11,99.74,0.02,0.12,387432,0.03,0.11,99.8,0.03,0.06,317037,0.02,0.08,99.84,0.02,0.06,306770,0.02,0.05,99.87,0.01,0.07,143321,0.02,0.09,99.82,0.02,0.07,256761,0.02,0.1,99.81,0.03,0.06,190333,0.02,0.1,99.81,0.02,0.07,217790,0.02,0.06,99.88,0.01,0.05,79433,0.02,0.1,99.82,0.02,0.06,256484,0.02,0.05,99.89,0.01,0.05,140312,0.01,R1_Ribp_UVp
3207,0.17,99.57,0.04,0.22,387375,0.05,0.17,99.65,0.04,0.14,316985,0.04,0.13,99.68,0.04,0.15,306705,0.04,0.06,99.82,0.01,0.11,143292,0.02,0.15,99.65,0.03,0.16,256692,0.04,0.14,99.67,0.04,0.16,190287,0.04,0.16,99.63,0.04,0.18,217742,0.04,0.07,99.84,0.02,0.08,79413,0.02,0.15,99.66,0.04,0.16,256440,0.04,0.07,99.81,0.01,0.1,140280,0.02,R1_Ribp_UVp
3208,0.23,0.03,99.71,0.03,387289,0.03,0.11,0.02,99.86,0.02,316939,0.02,0.13,0.02,99.84,0.01,306625,0.02,0.13,0.02,99.84,0.01,143265,0.02,0.13,0.01,99.83,0.02,256642,0.02,0.12,0.03,99.82,0.03,190255,0.02,0.15,0.02,99.81,0.02,217701,0.02,0.13,0.02,99.83,0.03,79402,0.02,0.12,0.02,99.84,0.02,256402,0.02,0.1,0.01,99.87,0.01,140253,0.02,R1_Ribp_UVp
3209,0.1,99.76,0.03,0.11,387210,0.03,0.1,99.81,0.03,0.06,316859,0.02,0.08,99.81,0.02,0.09,306496,0.02,0.05,99.84,0.01,0.1,143226,0.02,0.11,99.79,0.02,0.09,256539,0.02,0.1,99.8,0.03,0.08,190170,0.02,0.11,99.78,0.01,0.1,217629,0.03,0.05,99.86,0.02,0.07,79382,0.02,0.1,99.81,0.02,0.08,256331,0.02,0.04,99.88,0.01,0.06,140200,0.01,R1_Ribp_UVp
3210,0.18,0.03,99.76,0.04,387148,0.03,0.11,0.02,99.84,0.03,316815,0.02,0.14,0.02,99.82,0.02,306436,0.02,0.15,0.02,99.81,0.02,143190,0.02,0.14,0.02,99.8,0.03,256511,0.02,0.14,0.02,99.81,0.02,190146,0.02,0.16,0.02,99.79,0.03,217601,0.02,0.15,0.01,99.82,0.02,79367,0.02,0.15,0.03,99.8,0.03,256310,0.02,0.1,0.02,99.86,0.02,140177,0.02,R1_Ribp_UVp
3211,0.37,0.03,99.59,0.02,387060,0.04,0.14,0.02,99.81,0.02,316752,0.02,0.1,0.02,99.86,0.02,306353,0.02,0.09,0.01,99.88,0.02,143168,0.01,0.11,0.03,99.84,0.02,256457,0.02,0.11,0.02,99.85,0.03,190112,0.02,0.12,0.02,99.84,0.02,217571,0.02,0.07,0.01,99.91,0.01,79347,0.01,0.11,0.03,99.84,0.02,256269,0.02,0.08,0.01,99.9,0.01,140151,0.01,R1_Ribp_UVp
3212,0.14,99.73,0.04,0.1,386960,0.03,0.15,99.76,0.04,0.05,316686,0.03,0.14,99.76,0.03,0.07,306252,0.03,0.1,99.82,0.02,0.06,143134,0.02,0.16,99.76,0.03,0.05,256389,0.03,0.15,99.75,0.04,0.07,190043,0.03,0.14,99.76,0.03,0.07,217523,0.03,0.1,99.81,0.02,0.07,79331,0.02,0.14,99.76,0.04,0.06,256198,0.03,0.05,99.88,0.02,0.05,140103,0.02,R1_Ribp_UVp
3213,0.13,99.68,0.02,0.17,386880,0.04,0.17,99.75,0.02,0.06,316622,0.03,0.12,99.8,0.02,0.06,306134,0.02,0.05,99.87,0.01,0.06,143113,0.02,0.14,99.78,0.02,0.06,256317,0.03,0.14,99.78,0.03,0.06,189979,0.03,0.13,99.77,0.02,0.07,217477,0.03,0.08,99.88,0,0.04,79303,0.01,0.15,99.77,0.02,0.06,256129,0.03,0.06,99.89,0.01,0.05,140080,0.01,R1_Ribp_UVp
3214,0.17,0.34,0.09,99.41,386792,0.06,0.15,0.24,0.08,99.53,316547,0.05,0.15,0.24,0.07,99.54,306034,0.05,0.06,0.21,0.03,99.7,143078,0.03,0.15,0.21,0.08,99.56,256248,0.05,0.14,0.23,0.09,99.54,189915,0.05,0.13,0.28,0.08,99.51,217425,0.05,0.04,0.17,0.02,99.77,79280,0.03,0.16,0.22,0.09,99.53,256082,0.05,0.05,0.17,0.03,99.75,140054,0.03,R1_Ribp_UVp
3215,0.12,99.76,0.02,0.1,386714,0.03,0.13,99.81,0.03,0.04,316485,0.02,0.11,99.82,0.02,0.06,305952,0.02,0.05,99.89,0.01,0.05,143062,0.01,0.12,99.8,0.02,0.05,256197,0.02,0.12,99.8,0.04,0.05,189869,0.02,0.13,99.79,0.02,0.06,217387,0.02,0.05,99.9,0.01,0.04,79270,0.01,0.13,99.8,0.02,0.06,256045,0.02,0.05,99.9,0.01,0.04,140025,0.01,R1_Ribp_UVp
3216,0.11,99.6,0.02,0.26,386639,0.04,0.11,99.82,0.02,0.04,316432,0.02,0.11,99.82,0.02,0.06,305876,0.02,0.06,99.86,0.01,0.06,143043,0.02,0.11,99.81,0.02,0.06,256143,0.02,0.12,99.78,0.03,0.07,189841,0.03,0.11,99.8,0.02,0.07,217357,0.02,0.06,99.89,0.01,0.04,79256,0.01,0.11,99.81,0.02,0.05,255988,0.02,0.05,99.89,0.01,0.05,140011,0.01,R1_Ribp_UVp
3217,0.06,0.14,0.04,99.77,386592,0.03,0.04,0.08,0.04,99.83,316393,0.02,0.04,0.1,0.03,99.83,305814,0.02,0.03,0.14,0.03,99.8,143015,0.02,0.03,0.1,0.03,99.84,256091,0.02,0.04,0.09,0.04,99.83,189804,0.02,0.04,0.14,0.03,99.8,217318,0.02,0.03,0.1,0.03,99.85,79250,0.02,0.04,0.08,0.03,99.84,255955,0.02,0.03,0.08,0.02,99.87,139994,0.02,R1_Ribp_UVp
3218,99.82,0.01,0.13,0.03,386546,0.02,99.87,0.01,0.11,0.01,316336,0.02,99.89,0.01,0.1,0.01,305765,0.01,99.85,0.01,0.12,0.02,142995,0.02,99.89,0.01,0.09,0.01,256060,0.01,99.88,0.01,0.09,0.01,189787,0.01,99.85,0.01,0.13,0.01,217293,0.02,99.9,0,0.07,0.03,79234,0.01,99.89,0.01,0.08,0.01,255942,0.01,99.9,0,0.08,0.01,139991,0.01,R1_Ribp_UVp
3219,0.18,0.11,99.61,0.09,386454,0.04,0.13,0.12,99.66,0.09,316281,0.04,0.13,0.11,99.66,0.1,305688,0.04,0.08,0.01,99.89,0.02,142974,0.01,0.14,0.12,99.66,0.08,256027,0.04,0.12,0.12,99.66,0.1,189743,0.04,0.14,0.11,99.65,0.09,217256,0.04,0.07,0.02,99.9,0.02,79216,0.01,0.14,0.1,99.66,0.1,255907,0.04,0.08,0.01,99.88,0.03,139965,0.01,R1_Ribp_UVp
3220,0.26,0.03,99.68,0.03,386370,0.03,0.12,0.03,99.82,0.03,316214,0.02,0.12,0.02,99.83,0.02,305618,0.02,0.1,0.01,99.88,0.02,142963,0.01,0.11,0.02,99.84,0.03,255974,0.02,0.12,0.03,99.82,0.03,189710,0.02,0.13,0.02,99.83,0.02,217216,0.02,0.09,0.02,99.87,0.02,79205,0.02,0.13,0.03,99.82,0.03,255840,0.02,0.13,0.02,99.83,0.02,139940,0.02,R1_Ribp_UVp
3221,0.18,99.23,0.02,0.56,386308,0.07,0.17,99.73,0.03,0.07,316136,0.03,0.17,99.75,0.02,0.07,305520,0.03,0.08,99.84,0.01,0.07,142930,0.02,0.18,99.73,0.02,0.07,255900,0.03,0.18,99.72,0.03,0.07,189646,0.03,0.2,99.69,0.02,0.08,217164,0.03,0.07,99.81,0.03,0.08,79194,0.02,0.19,99.71,0.03,0.07,255775,0.03,0.07,99.84,0.01,0.07,139909,0.02,R1_Ribp_UVp
3222,0.04,0.12,0.02,99.82,386235,0.02,0.03,0.06,0.02,99.88,316075,0.02,0.04,0.09,0.02,99.85,305445,0.02,0.01,0.1,0.02,99.87,142899,0.02,0.04,0.08,0.03,99.85,255841,0.02,0.04,0.1,0.03,99.83,189603,0.02,0.04,0.09,0.03,99.84,217141,0.02,0.03,0.08,0.01,99.87,79175,0.02,0.05,0.08,0.03,99.84,255726,0.02,0.03,0.07,0.02,99.88,139882,0.02,R1_Ribp_UVp
3223,99.79,0.01,0.18,0.03,386171,0.02,99.91,0.01,0.07,0.01,316013,0.01,99.86,0.01,0.11,0.01,305384,0.02,99.87,0.01,0.11,0.01,142865,0.02,99.89,0.01,0.09,0.01,255811,0.01,99.87,0.02,0.11,0,189566,0.02,99.87,0.01,0.11,0.01,217114,0.02,99.83,0.01,0.15,0.01,79147,0.02,99.89,0.01,0.08,0.01,255692,0.01,99.89,0.02,0.08,0.01,139866,0.01,R1_Ribp_UVp
3224,0.07,0.19,0.02,99.72,386117,0.03,0.07,0.07,0.02,99.84,315966,0.02,0.07,0.13,0.02,99.78,305334,0.03,0.04,0.15,0.02,99.79,142855,0.02,0.08,0.12,0.03,99.78,255762,0.03,0.06,0.12,0.03,99.79,189526,0.02,0.06,0.13,0.02,99.78,217089,0.02,0.04,0.14,0.01,99.81,79142,0.02,0.08,0.11,0.03,99.78,255658,0.03,0.03,0.09,0.01,99.87,139854,0.02,R1_Ribp_UVp
3225,0.16,0.01,99.81,0.02,386054,0.02,0.13,0.02,99.84,0.01,315898,0.02,0.13,0.01,99.84,0.02,305251,0.02,0.11,0.01,99.87,0.01,142837,0.02,0.14,0.02,99.82,0.02,255726,0.02,0.15,0.01,99.82,0.02,189485,0.02,0.13,0.01,99.84,0.02,217059,0.02,0.09,0.01,99.89,0.01,79130,0.01,0.15,0.01,99.81,0.02,255631,0.02,0.1,0.01,99.87,0.02,139817,0.02,R1_Ribp_UVp
3226,0.24,99.47,0.03,0.26,385959,0.05,0.26,99.63,0.03,0.08,315782,0.04,0.22,99.66,0.03,0.08,305121,0.04,0.1,99.8,0.02,0.09,142812,0.02,0.27,99.62,0.03,0.09,255629,0.04,0.27,99.61,0.04,0.09,189402,0.04,0.28,99.6,0.02,0.1,216979,0.04,0.1,99.82,0.01,0.07,79107,0.02,0.28,99.62,0.03,0.08,255550,0.04,0.08,99.84,0.02,0.07,139786,0.02,R1_Ribp_UVp
3227,0.36,99.46,0.05,0.14,385865,0.05,0.37,99.52,0.04,0.06,315680,0.05,0.29,99.58,0.04,0.09,304997,0.04,0.13,99.74,0.02,0.11,142778,0.03,0.31,99.55,0.05,0.09,255556,0.05,0.32,99.54,0.04,0.1,189352,0.05,0.33,99.54,0.05,0.09,216923,0.05,0.14,99.72,0.02,0.12,79088,0.03,0.36,99.5,0.05,0.09,255494,0.05,0.11,99.79,0.02,0.08,139752,0.02,R1_Ribp_UVp
3228,99.61,0.1,0.21,0.08,385815,0.04,99.73,0.08,0.13,0.07,315619,0.03,99.69,0.09,0.15,0.07,304937,0.04,99.83,0.01,0.14,0.03,142769,0.02,99.7,0.09,0.14,0.07,255521,0.03,99.7,0.09,0.14,0.07,189328,0.03,99.68,0.08,0.17,0.07,216884,0.04,99.84,0.02,0.13,0.01,79073,0.02,99.69,0.09,0.15,0.07,255456,0.03,99.85,0.02,0.12,0.01,139734,0.02,R1_Ribp_UVp
3229,99.75,0.01,0.22,0.01,385747,0.03,99.94,0.01,0.04,0.01,315555,0.01,99.88,0.01,0.09,0.02,304853,0.01,99.88,0.01,0.1,0.01,142753,0.01,99.9,0,0.08,0.01,255502,0.01,99.89,0.01,0.08,0.02,189296,0.01,99.89,0.01,0.1,0.01,216844,0.01,99.9,0.01,0.06,0.03,79061,0.01,99.89,0.01,0.09,0.02,255423,0.01,99.9,0.01,0.08,0.02,139711,0.01,R1_Ribp_UVp
3230,0.09,0.11,0.03,99.78,385687,0.03,0.09,0.04,0.03,99.84,315481,0.02,0.08,0.07,0.03,99.83,304799,0.02,0.03,0.06,0.03,99.88,142740,0.01,0.07,0.07,0.03,99.83,255449,0.02,0.07,0.07,0.04,99.83,189264,0.02,0.08,0.08,0.03,99.82,216821,0.02,0.03,0.08,0.02,99.87,79056,0.02,0.09,0.07,0.03,99.81,255384,0.02,0.04,0.07,0.03,99.86,139699,0.02,R1_Ribp_UVp
3231,99.86,0.02,0.11,0.02,385591,0.02,99.91,0.02,0.06,0.01,315325,0.01,99.89,0.03,0.08,0.01,304726,0.01,99.88,0.01,0.1,0.01,142730,0.01,99.9,0.02,0.07,0.01,255415,0.01,99.88,0.04,0.07,0.01,189238,0.01,99.88,0.02,0.09,0.01,216802,0.02,99.86,0.04,0.08,0.01,79051,0.02,99.9,0.02,0.07,0.01,255332,0.01,99.89,0.04,0.07,0.01,139685,0.01,R1_Ribp_UVp
3232,0.16,99.55,0.02,0.28,385494,0.05,0.18,99.75,0.02,0.05,315073,0.03,0.13,99.77,0.02,0.08,304609,0.03,0.06,99.82,0.01,0.11,142710,0.02,0.15,99.71,0.02,0.12,255331,0.03,0.15,99.74,0.03,0.09,189168,0.03,0.15,99.72,0.02,0.1,216757,0.03,0.05,99.87,0.01,0.07,79039,0.02,0.14,99.75,0.02,0.08,255255,0.03,0.05,99.88,0.01,0.07,139652,0.01,R1_Ribp_UVp
3233,94.47,0.02,5.5,0.01,385434,0.31,67.68,0.02,32.29,0.01,315023,0.91,6.81,0.03,93.14,0.02,304546,0.36,5.22,0.01,94.75,0.02,142700,0.3,0.67,0.03,99.28,0.02,255300,0.06,0.95,0.04,98.99,0.02,189137,0.09,0.72,0.03,99.23,0.02,216731,0.07,0.7,0.02,99.26,0.02,79025,0.07,0.91,0.03,99.04,0.02,255218,0.08,0.44,0.03,99.52,0.01,139645,0.05,R1_Ribp_UVp
3234,99.81,0.01,0.14,0.03,385382,0.02,99.94,0.01,0.03,0.02,315022,0.01,99.84,0.01,0.11,0.04,304557,0.02,99.83,0.01,0.13,0.03,142781,0.02,99.87,0.01,0.09,0.03,255360,0.02,99.85,0.01,0.09,0.05,189198,0.02,99.68,0.01,0.14,0.17,216762,0.03,99.82,0.01,0.13,0.03,79047,0.02,99.84,0.02,0.11,0.03,255243,0.02,99.84,0.01,0.1,0.06,139742,0.02,R1_Ribp_UVp
3235,99.77,0.07,0.08,0.09,657724,0.03,99.74,0.06,0.09,0.11,611133,0.03,99.73,0.07,0.09,0.11,621511,0.03,99.93,0.02,0.02,0.03,350673,0.01,99.74,0.06,0.09,0.12,563584,0.03,99.7,0.07,0.1,0.13,489063,0.03,99.72,0.06,0.09,0.13,471312,0.03,99.92,0.02,0.02,0.03,228894,0.01,99.75,0.06,0.08,0.11,547535,0.03,99.92,0.02,0.02,0.04,417850,0.01,R1_Ribp_UVp
3236,99.93,0.02,0.03,0.03,671576,0.01,99.91,0.03,0.03,0.03,626689,0.01,99.91,0.03,0.03,0.03,637881,0.01,99.94,0.02,0.02,0.02,361193,0.01,99.92,0.02,0.03,0.03,579158,0.01,99.89,0.03,0.04,0.04,504561,0.01,99.91,0.03,0.03,0.03,483909,0.01,99.94,0.03,0.02,0.02,236459,0.01,99.9,0.03,0.03,0.04,563511,0.01,99.93,0.02,0.02,0.02,432162,0.01,R1_Ribp_UVp
3237,99.85,0.06,0.03,0.06,677236,0.02,99.83,0.07,0.03,0.07,632419,0.02,99.84,0.06,0.03,0.07,643976,0.02,99.94,0.02,0.01,0.02,364830,0.01,99.84,0.07,0.03,0.06,585514,0.02,99.83,0.06,0.04,0.07,510548,0.02,99.84,0.06,0.03,0.07,488372,0.02,99.94,0.02,0.02,0.03,239481,0.01,99.84,0.06,0.03,0.07,569515,0.02,99.92,0.03,0.02,0.03,437674,0.01,R1_Ribp_UVp
3238,0.16,0.09,0.06,99.69,682273,0.04,0.27,0.11,0.07,99.55,637724,0.05,0.23,0.12,0.08,99.58,650063,0.05,0.16,0.1,0.07,99.67,368305,0.04,0.23,0.13,0.08,99.56,591736,0.05,0.37,0.16,0.1,99.38,516664,0.06,0.15,0.08,0.07,99.7,492284,0.03,0.3,0.14,0.09,99.47,242390,0.06,0.27,0.14,0.08,99.51,575281,0.05,0.33,0.17,0.08,99.42,443144,0.06,R1_Ribp_UVp
3239,0.04,0.03,99.85,0.08,684921,0.02,0.09,0.07,99.65,0.19,640281,0.04,0.05,0.04,99.78,0.12,652833,0.03,0.04,0.03,99.85,0.08,369834,0.02,0.05,0.05,99.77,0.13,594599,0.03,0.11,0.08,99.57,0.24,519339,0.05,0.04,0.04,99.79,0.12,493751,0.02,0.08,0.04,99.73,0.15,244140,0.03,0.08,0.05,99.7,0.17,578439,0.03,0.09,0.04,99.73,0.13,445998,0.03,R1_Ribp_UVp
3240,0.1,99.79,0.03,0.08,686841,0.02,0.21,99.66,0.02,0.1,643959,0.04,0.13,99.75,0.02,0.1,654988,0.03,0.05,99.89,0.01,0.05,370773,0.01,0.11,99.78,0.02,0.09,596796,0.03,0.22,99.65,0.02,0.1,523833,0.04,0.09,99.79,0.02,0.1,494434,0.02,0.13,99.82,0.01,0.05,246372,0.02,0.14,99.73,0.03,0.1,581954,0.03,0.12,99.82,0.01,0.05,449395,0.02,R1_Ribp_UVp
3241,99.84,0.07,0.02,0.07,687914,0.02,99.66,0.1,0.04,0.2,645379,0.04,99.78,0.09,0.02,0.11,656012,0.03,99.86,0.06,0.02,0.06,371212,0.02,99.8,0.07,0.02,0.11,597804,0.02,99.61,0.12,0.04,0.23,525176,0.04,99.84,0.07,0.02,0.08,494866,0.02,99.76,0.09,0.03,0.13,247294,0.03,99.71,0.12,0.03,0.14,583354,0.03,99.74,0.09,0.02,0.14,450625,0.03,R1_Ribp_UVp
3242,0.09,0.06,0.19,99.66,687872,0.04,0.12,0.1,0.22,99.57,645457,0.05,0.09,0.07,0.23,99.61,656061,0.04,0.03,0.02,0.2,99.74,371213,0.03,0.1,0.06,0.23,99.61,597804,0.04,0.13,0.11,0.26,99.51,525220,0.05,0.08,0.05,0.2,99.67,494896,0.04,0.05,0.05,0.23,99.67,247339,0.04,0.12,0.07,0.23,99.59,583355,0.04,0.06,0.04,0.23,99.66,450708,0.04,R1_Ribp_UVp
3243,0.24,99.62,0.04,0.1,687660,0.04,0.33,99.5,0.06,0.12,645511,0.05,0.28,99.55,0.04,0.13,655986,0.05,0.14,99.8,0.01,0.05,371198,0.02,0.31,99.52,0.03,0.14,597704,0.05,0.38,99.43,0.04,0.15,525168,0.06,0.23,99.59,0.04,0.14,494920,0.04,0.28,99.65,0.01,0.06,247320,0.04,0.35,99.47,0.04,0.14,583252,0.05,0.29,99.63,0.02,0.06,450663,0.04,R1_Ribp_UVp
3244,0.12,99.78,0.02,0.08,686805,0.03,0.21,99.62,0.04,0.13,645783,0.04,0.14,99.75,0.02,0.1,655825,0.03,0.07,99.88,0.01,0.04,371497,0.02,0.13,99.73,0.02,0.13,598165,0.03,0.24,99.6,0.02,0.14,525168,0.04,0.11,99.76,0.02,0.11,495202,0.03,0.17,99.76,0.01,0.06,247019,0.03,0.19,99.67,0.02,0.12,582785,0.04,0.16,99.76,0.01,0.07,450825,0.03,R1_Ribp_UVp
3245,99.69,0.2,0.04,0.06,688776,0.03,99.46,0.24,0.15,0.15,648692,0.06,99.66,0.2,0.06,0.09,659133,0.04,99.76,0.15,0.04,0.05,373340,0.03,99.72,0.16,0.04,0.08,602307,0.03,99.51,0.21,0.13,0.15,528135,0.05,99.71,0.16,0.05,0.08,496669,0.03,99.64,0.19,0.08,0.09,249293,0.04,99.53,0.23,0.1,0.13,587294,0.05,99.67,0.16,0.08,0.08,455180,0.04,R1_Ribp_UVp
3246,0.11,99.76,0.05,0.08,691608,0.03,0.15,99.65,0.08,0.11,650169,0.04,0.11,99.73,0.06,0.09,661861,0.03,0.04,99.91,0.01,0.04,374368,0.01,0.11,99.73,0.07,0.09,605526,0.03,0.15,99.63,0.09,0.13,531595,0.04,0.1,99.75,0.06,0.09,497255,0.03,0.09,99.84,0.02,0.05,252606,0.02,0.13,99.7,0.07,0.1,591758,0.03,0.08,99.85,0.02,0.05,459283,0.02,R1_Ribp_UVp
3247,0.11,0.04,99.65,0.19,693571,0.04,0.12,0.06,99.51,0.32,650501,0.05,0.12,0.06,99.58,0.24,662588,0.04,0.04,0.02,99.79,0.15,374794,0.02,0.11,0.04,99.61,0.25,606942,0.04,0.11,0.06,99.49,0.34,532586,0.05,0.11,0.04,99.61,0.24,497374,0.04,0.05,0.05,99.67,0.23,254428,0.04,0.11,0.05,99.55,0.3,594036,0.05,0.04,0.03,99.72,0.21,461332,0.03,R1_Ribp_UVp
